年月日,東京最高気温(℃),東京最高気温(℃)品質情報,東京最高気温(℃)均質番号,東京最低気温(℃),東京最低気温(℃)品質情報,東京最低気温(℃)均質番号,東京平均気温(℃),東京平均気温(℃)品質情報,東京平均気温(℃)均質番号,東京降水量の合計(mm),東京降水量の合計(mm)現象なし情報,東京降水量の合計(mm)品質情報,東京降水量の合計(mm)均質番号,東京日照時間(時間),東京日照時間(時間)現象なし情報,東京日照時間(時間)品質情報,東京日照時間(時間)均質番号,東京平均風速(m/s),東京平均風速(m/s)品質情報,東京平均風速(m/s)均質番号,東京最大風速(m/s),東京最大風速(m/s)品質情報,東京最大風速(m/s),東京最大風速(m/s)品質情報,東京最大風速(m/s)均質番号,東京最大瞬間風速(m/s),東京最大瞬間風速(m/s)品質情報,東京最大瞬間風速(m/s),東京最大瞬間風速(m/s)品質情報,東京最大瞬間風速(m/s)均質番号,東京最多風向(16方位),東京最多風向(16方位)品質情報,東京最多風向(16方位)均質番号,東京平均蒸気圧(hPa),東京平均蒸気圧(hPa)品質情報,東京平均蒸気圧(hPa)均質番号,東京平均湿度(％),東京平均湿度(％)品質情報,東京平均湿度(％)均質番号,東京最小相対湿度(％),東京最小相対湿度(％)品質情報,東京最小相対湿度(％)均質番号,東京平均現地気圧(hPa),東京平均現地気圧(hPa)品質情報,東京平均現地気圧(hPa)均質番号,東京平均海面気圧(hPa),東京平均海面気圧(hPa)品質情報,東京平均海面気圧(hPa)均質番号,東京最低海面気圧(hPa),東京最低海面気圧(hPa)現象なし情報,東京最低海面気圧(hPa)品質情報,東京最低海面気圧(hPa)均質番号,東京平均雲量(10分比),東京平均雲量(10分比)品質情報,東京平均雲量(10分比)均質番号,東京天気概況(昼：06時〜18時),東京天気概況(昼：06時〜18時)品質情報,東京天気概況(昼：06時〜18時)均質番号,東京天気概況(夜：18時〜翌日06時),東京天気概況(夜：18時〜翌日06時)品質情報,東京天気概況(夜：18時〜翌日06時)均質番号,東京10分間降水量の最大(mm),東京10分間降水量の最大(mm)現象なし情報,東京10分間降水量の最大(mm)品質情報,東京10分間降水量の最大(mm)均質番号
2015/5/24,26,8,1,17.3,8,1,21,8,1,0,1,8,1,7.4,0,8,1,2.7,8,1,5.4,8,南,8,1,9.8,8,南南西,8,1,南,8,1,14.9,8,1,61,8,1,34,8,1,1005.9,8,1,1008.7,8,1,1006.9,0,8,1,10,8,1,曇後一時晴,8,1,薄曇時々晴,8,1,0,1,8,1
2015/5/25,26.1,8,1,16.6,8,1,21.3,8,1,0,1,8,1,6.5,0,8,1,2.4,8,1,5.1,8,東北東,8,1,9.5,8,南東,8,1,東北東,8,1,16.9,8,1,68,8,1,42,8,1,1007.1,8,1,1009.9,8,1,1008.4,0,8,1,9.3,8,1,曇一時晴,8,1,曇後晴,8,1,0,1,8,1
2015/5/26,30.9,8,1,16.9,8,1,23.3,8,1,0,1,8,1,12.5,0,8,1,2.6,8,1,5.5,8,南,8,1,8,8,南西,8,1,南,8,1,14.1,8,1,53,8,1,13,8,1,1005,8,1,1007.8,8,1,1005.2,0,8,1,1,8,1,晴,8,1,快晴,8,1,0,1,8,1
2015/5/27,30.2,8,1,18.7,8,1,23.9,8,1,0,1,8,1,12.6,0,8,1,3.2,8,1,7,8,南東,8,1,10,8,南南東,8,1,南東,8,1,15.8,8,1,55,8,1,30,8,1,1007.2,8,1,1010,8,1,1008.3,0,8,1,2.5,8,1,晴後一時薄曇,8,1,曇一時晴,8,1,0,1,8,1
2015/5/28,26.8,8,1,18.4,8,1,22.1,8,1,0,1,8,1,4.7,0,8,1,3.1,8,1,6.2,8,南南東,8,1,9.5,8,南,8,1,南南東,8,1,17.8,8,1,68,8,1,47,8,1,1011.6,8,1,1014.4,8,1,1012.7,0,8,1,10,8,1,曇後一時晴,8,1,曇,8,1,0,1,8,1
2015/5/29,22.8,8,1,18.3,8,1,20.7,8,1,9,0,8,1,0,0,8,1,3,8,1,6,8,北北東,8,1,10.3,8,北北東,8,1,北,8,1,20.2,8,1,83,8,1,64,8,1,1007.1,8,1,1009.9,8,1,1005.2,0,8,1,10,8,1,曇後時々雨,8,1,曇時々雨後一時晴,8,1,2,0,8,1
2015/5/30,29.6,8,1,18.4,8,1,23.4,8,1,0,1,8,1,10.3,0,8,1,3.3,8,1,6.7,8,南,8,1,10,8,南,8,1,北北西,8,1,19.1,8,1,68,8,1,38,8,1,998.8,8,1,1001.6,8,1,999,0,8,1,7.8,8,1,晴後時々薄曇,8,1,曇,8,1,0,1,8,1
2015/5/31,32.2,8,1,20.6,8,1,25.7,8,1,0,0,8,1,10.4,0,8,1,2.6,8,1,6,8,南南東,8,1,10.7,8,北西,8,1,北北西,8,1,18.3,8,1,59,8,1,20,8,1,1000.2,8,1,1002.9,8,1,999.2,0,8,1,6.5,8,1,晴後一時薄曇,8,1,曇,8,1,0,0,8,1
2015/6/1,27.7,8,1,20.8,8,1,23.6,8,1,0,1,8,1,10.7,0,8,1,3.5,8,1,5.7,8,南東,8,1,9.5,8,南東,8,1,南,8,1,14.6,8,1,51,8,1,34,8,1,1009.2,8,1,1012,8,1,1009.2,0,8,1,8,8,1,晴後薄曇,8,1,薄曇時々晴,8,1,0,1,8,1
2015/6/2,28.7,8,1,19.7,8,1,23.5,8,1,0,1,8,1,8.4,0,8,1,4.1,8,1,7.7,8,南南東,8,1,13,8,南南東,8,1,南南東,8,1,18.8,8,1,65,8,1,43,8,1,1008.3,8,1,1011.1,8,1,1007.6,0,8,1,7.8,8,1,曇時々晴,8,1,曇後一時雨,8,1,0,1,8,1
2015/6/3,22.9,8,1,20.1,8,1,21.7,8,1,16,0,8,1,0,0,8,1,2.4,8,1,5.5,8,南,8,1,9.9,8,南西,8,1,南,8,1,22.9,8,1,89,8,1,74,8,1,998.1,8,1,1000.9,8,1,997.6,0,8,1,10,8,1,雨一時曇,8,1,曇時々晴,8,1,2.5,0,8,1
2015/6/4,29.1,8,1,18.6,8,1,23.1,8,1,0,1,8,1,12.5,0,8,1,4.7,8,1,7.7,8,北西,8,1,15.4,8,西北西,8,1,北北西,8,1,9.5,8,1,35,8,1,22,8,1,1001.2,8,1,1003.9,8,1,999.5,0,8,1,4.3,8,1,薄曇後晴,8,1,晴後薄曇,8,1,0,1,8,1
2015/6/5,22.5,8,1,14.2,8,1,18.8,8,1,27,0,8,1,2.1,0,8,1,2.4,8,1,6.2,8,西北西,8,1,9.8,8,西北西,8,1,南南東,8,1,13.8,8,1,65,8,1,34,8,1,1007.3,8,1,1010.2,8,1,1007,0,8,1,10,8,1,曇後時々雨,8,1,大雨,8,1,2,0,8,1
2015/6/6,24.6,8,1,13.4,8,1,18,8,1,23.5,0,8,1,2.5,0,8,1,2.7,8,1,5,8,南東,8,1,10.2,8,北北西,8,1,北北西,8,1,16.2,8,1,80,8,1,50,8,1,1006.1,8,1,1009,8,1,1002.9,0,8,1,10,8,1,曇時々雨一時晴,8,1,曇一時晴,8,1,3,0,8,1
2015/6/7,25.5,8,1,16.1,8,1,20.8,8,1,0,1,8,1,7.8,0,8,1,3.2,8,1,6,8,南,8,1,10.2,8,南,8,1,南,8,1,15.6,8,1,65,8,1,39,8,1,1016.1,8,1,1018.9,8,1,1016.9,0,8,1,7.5,8,1,晴後薄曇,8,1,薄曇時々晴,8,1,0,1,8,1
2015/6/8,25.3,8,1,17.2,8,1,21,8,1,0.5,0,8,1,5.2,0,8,1,3.8,8,1,6.6,8,南南東,8,1,10.6,8,南南東,8,1,南南東,8,1,16.9,8,1,69,8,1,42,8,1,1014.7,8,1,1017.5,8,1,1013.5,0,8,1,9.3,8,1,薄曇,8,1,雨一時曇,8,1,0.5,0,8,1
2015/6/9,21.9,8,1,17.3,8,1,19.5,8,1,33,0,8,1,0,0,8,1,2.5,8,1,6.7,8,北西,8,1,11,8,北西,8,1,南南西,8,1,20.8,8,1,92,8,1,77,8,1,1001.3,8,1,1004.1,8,1,1000.3,0,8,1,10,8,1,曇時々雨,8,1,曇後一時晴,8,1,2.5,0,8,1
2015/6/10,27.8,8,1,17.5,8,1,22.6,8,1,0,1,8,1,8.1,0,8,1,2.8,8,1,6.5,8,南南東,8,1,10.3,8,南東,8,1,南南東,8,1,18.6,8,1,69,8,1,50,8,1,1005.6,8,1,1008.4,8,1,1004.1,0,8,1,9.5,8,1,薄曇,8,1,薄曇,8,1,0,1,8,1
2015/6/11,27.5,8,1,18.9,8,1,23,8,1,0,0,8,1,5.4,0,8,1,2.6,8,1,5.4,8,南東,8,1,7.9,8,南南東,8,1,南南東,8,1,19.7,8,1,71,8,1,45,8,1,1007.2,8,1,1010,8,1,1007.9,0,8,1,10,8,1,薄曇,8,1,曇後雨,8,1,0,0,8,1
2015/6/12,25,8,1,18.9,8,1,21.4,8,1,4.5,0,8,1,0.1,0,8,1,1.8,8,1,3.7,8,南南西,8,1,5.5,8,南南西,8,1,北,8,1,22.8,8,1,89,8,1,71,8,1,1002.4,8,1,1005.2,8,1,1003.1,0,8,1,10,8,1,雨後曇,8,1,曇時々雨,8,1,0.5,0,8,1
2015/6/13,29,8,1,20.8,8,1,24,8,1,0,0,8,1,3.7,0,8,1,2.7,8,1,5.2,8,南,8,1,9,8,南南東,8,1,南南東,8,1,23.3,8,1,79,8,1,54,8,1,1006.7,8,1,1009.4,8,1,1006.5,0,8,1,9.8,8,1,曇一時晴,8,1,曇後時々雨,8,1,0,0,8,1
2015/6/14,26.8,8,1,20.5,8,1,22.5,8,1,1.5,0,8,1,1.6,0,8,1,2.4,8,1,5.9,8,南南東,8,1,8.1,8,南南東,8,1,南南東,8,1,22.5,8,1,83,8,1,57,8,1,1007.4,8,1,1010.2,8,1,1008.7,0,8,1,10,8,1,曇一時雨,8,1,曇後一時晴,8,1,0.5,0,8,1
2015/6/15,30.8,8,1,19.5,8,1,24.6,8,1,0,1,8,1,12.2,0,8,1,2.5,8,1,6.5,8,南東,8,1,10.4,8,南東,8,1,南南東,8,1,20.7,8,1,69,8,1,42,8,1,1005.4,8,1,1008.2,8,1,1006.2,0,8,1,9.8,8,1,薄曇一時晴,8,1,薄曇,8,1,0,1,8,1
2015/6/16,27.2,8,1,20,8,1,23.3,8,1,31,0,8,1,1.1,0,8,1,2.2,8,1,4.9,8,南南東,8,1,8.1,8,南南東,8,1,南南東,8,1,21.6,8,1,76,8,1,52,8,1,1002.8,8,1,1005.6,8,1,1003,0,8,1,9.8,8,1,曇,8,1,曇一時大雨,8,1,14,0,8,1
2015/6/17,24.8,8,1,19.8,8,1,21.6,8,1,11,0,8,1,0.6,0,8,1,2.2,8,1,4.3,8,東南東,8,1,7.3,8,東,8,1,東北東,8,1,22.5,8,1,88,8,1,67,8,1,1003.8,8,1,1006.6,8,1,1004.4,0,8,1,9.5,8,1,曇一時雨,8,1,曇一時雨,8,1,5.5,0,8,1
2015/6/18,26.1,8,1,19.8,8,1,21.9,8,1,0,0,8,1,0.7,0,8,1,3,8,1,8.2,8,南東,8,1,13.8,8,南東,8,1,南東,8,1,19.9,8,1,76,8,1,59,8,1,1008.3,8,1,1011.1,8,1,1009.7,0,8,1,10,8,1,曇後一時雨,8,1,曇後雨,8,1,0,0,8,1
2015/6/19,20.8,8,1,17.6,8,1,19.1,8,1,10.5,0,8,1,0,0,8,1,2.7,8,1,4.4,8,北北東,8,1,9.3,8,北東,8,1,東北東,8,1,20.4,8,1,92,8,1,77,8,1,1005.9,8,1,1008.7,8,1,1006.7,0,8,1,10,8,1,雨,8,1,曇時々雨後一時晴,8,1,2.5,0,8,1
2015/6/20,26.9,8,1,17.2,8,1,21.7,8,1,0,0,8,1,9.4,0,8,1,2.9,8,1,6.1,8,南東,8,1,9.1,8,南南東,8,1,南南東,8,1,17.5,8,1,69,8,1,41,8,1,1006,8,1,1008.8,8,1,1007.4,0,8,1,10,8,1,薄曇一時晴,8,1,曇,8,1,0,0,8,1
2015/6/21,22.8,8,1,18.2,8,1,20.6,8,1,0.5,0,8,1,0.1,0,8,1,1.8,8,1,3.7,8,南,8,1,5.7,8,南,8,1,南南西,8,1,20.8,8,1,86,8,1,71,8,1,1007.8,8,1,1010.6,8,1,1009.4,0,8,1,8,8,1,雨時々曇,8,1,晴後曇一時雨,8,1,0.5,0,8,1
2015/6/22,26.8,8,1,18.5,8,1,22.6,8,1,0,0,8,1,2.1,0,8,1,2.3,8,1,4.7,8,南,8,1,7.1,8,南南東,8,1,南,8,1,20.4,8,1,76,8,1,53,8,1,1009.4,8,1,1012.2,8,1,1011.2,0,8,1,9.8,8,1,曇,8,1,薄曇,8,1,0,0,8,1
2015/6/23,28.8,8,1,18.4,8,1,23.4,8,1,20,0,8,1,6.1,0,8,1,2.7,8,1,5.7,8,南南東,8,1,9,8,南,8,1,南南東,8,1,21.7,8,1,77,8,1,52,8,1,1009.3,8,1,1012,8,1,1010,0,8,1,9,8,1,晴時々曇,8,1,雨一時曇後晴、雷を伴う,8,1,6,0,8,1
2015/6/24,29.9,8,1,18,8,1,23.8,8,1,0,0,8,1,12.4,0,8,1,2.4,8,1,5.3,8,南東,8,1,8.3,8,南南東,8,1,南,8,1,20.6,8,1,72,8,1,43,8,1,1007.7,8,1,1010.4,8,1,1008.5,0,8,1,2.8,8,1,晴,8,1,薄曇時々晴,8,1,0,0,8,1
2015/6/25,28.7,8,1,20.6,8,1,24.3,8,1,0,1,8,1,7.8,0,8,1,2.9,8,1,7.3,8,南東,8,1,10.7,8,南南東,8,1,南東,8,1,21.5,8,1,72,8,1,53,8,1,1005.8,8,1,1008.6,8,1,1006.3,0,8,1,6.3,8,1,晴一時曇,8,1,晴時々薄曇,8,1,0,1,8,1
2015/6/26,25.6,8,1,20.6,8,1,22.4,8,1,13,0,8,1,0.2,0,8,1,2.4,8,1,5.4,8,南南東,8,1,9.3,8,南南東,8,1,南南東,8,1,23.2,8,1,86,8,1,64,8,1,1002.4,8,1,1005.2,8,1,1001.1,0,8,1,9.5,8,1,曇後雨,8,1,雨,8,1,1.5,0,8,1
2015/6/27,25.5,8,1,20.6,8,1,22.6,8,1,3,0,8,1,0,0,8,1,1.5,8,1,2.8,8,北西,8,1,4.8,8,北東,8,1,北西,8,1,26.6,8,1,97,8,1,84,8,1,994.3,8,1,997,8,1,994.6,0,8,1,10,8,1,雨後曇,8,1,曇後一時晴,8,1,0.5,0,8,1
2015/6/28,31.4,8,1,18.4,8,1,23.2,8,1,0,1,8,1,8,0,8,1,2.7,8,1,5.9,8,南東,8,1,10.7,8,南南東,8,1,東北東,8,1,19.6,8,1,70,8,1,36,8,1,998.4,8,1,1001.2,8,1,995.5,0,8,1,8.5,8,1,晴後曇,8,1,曇,8,1,0,1,8,1
2015/6/29,26.3,8,1,18,8,1,21.6,8,1,0,1,8,1,6.4,0,8,1,3.2,5,1,5.6,8,南南東,8,1,9.1,8,南,8,1,南,8,1,17.3,8,1,68,8,1,47,8,1,1007.1,8,1,1009.9,8,1,1008.1,0,8,1,8.8,8,1,晴一時曇,8,1,曇時々晴,8,1,0,1,8,1
2015/6/30,26.7,8,1,19.8,8,1,22.5,8,1,0.5,0,8,1,2.1,0,8,1,3.2,8,1,5.9,8,南東,8,1,8.7,8,南南東,8,1,南,8,1,20.2,8,1,75,8,1,54,8,1,1002.8,8,1,1005.6,8,1,1001.1,0,8,1,10,8,1,曇,8,1,雨一時曇,8,1,0.5,0,8,1
2015/7/1,22.4,8,1,19.2,8,1,20.5,8,1,13.5,0,8,1,0,0,8,1,2.1,8,1,5.4,8,南南東,8,1,8,8,南南東,8,1,南南東,8,1,23.6,8,1,98,8,1,91,8,1,992.2,8,1,995,8,1,990.8,0,8,1,10,8,1,雨後一時曇,8,1,曇,8,1,1.5,0,8,1
2015/7/2,25,8,1,20.1,8,1,22.5,8,1,2.5,0,8,1,0.2,0,8,1,1.9,8,1,4,8,南南西,8,1,6.4,8,南南西,8,1,南,8,1,24.6,8,1,91,8,1,75,8,1,999.1,8,1,1001.9,8,1,996.9,0,8,1,9.8,8,1,曇一時雨,8,1,曇後時々雨,8,1,1,0,8,1
2015/7/3,23.4,8,1,20.8,8,1,21.9,8,1,67.5,0,8,1,0,0,8,1,2,8,1,4,8,南西,8,1,7.2,8,南西,8,1,南南西,8,1,26,8,1,99,8,1,89,8,1,1003.1,8,1,1005.9,8,1,1004.4,0,8,1,10,8,1,大雨後一時曇,8,1,雨後一時曇,8,1,4,0,8,1
2015/7/4,25.9,8,1,20.8,8,1,22.5,8,1,4,0,8,1,0,0,8,1,1.8,8,1,4,8,南南東,8,1,5.8,8,南南東,8,1,南,8,1,25.9,8,1,96,8,1,75,8,1,1005.7,8,1,1008.5,8,1,1005,0,8,1,10,8,1,雨時々曇,8,1,雨,8,1,0.5,0,8,1
2015/7/5,21.9,8,1,19.1,8,1,20.1,8,1,20,0,8,1,0,0,8,1,1.8,8,1,4,8,南南西,8,1,5.6,8,北北西,8,1,北北東,8,1,22.5,8,1,96,8,1,85,8,1,1008.6,8,1,1011.4,8,1,1010.3,0,8,1,10,8,1,雨時々曇,8,1,曇時々雨,8,1,1,0,8,1
2015/7/6,21.1,8,1,18.9,8,1,19.8,8,1,14.5,0,8,1,0,0,8,1,1.7,8,1,3.1,8,東北東,8,1,5.1,8,北東,8,1,東北東,8,1,22.3,8,1,97,8,1,90,8,1,1010.1,8,1,1012.9,8,1,1012.1,0,8,1,10,8,1,雨,8,1,曇一時雨,8,1,0.5,0,8,1
2015/7/7,24.3,8,1,18.7,8,1,21.3,8,1,0,0,8,1,0,0,8,1,1.5,8,1,4.2,8,南,8,1,6.8,8,南,8,1,南,8,1,23.1,8,1,91,8,1,75,8,1,1010.6,8,1,1013.4,8,1,1012.1,0,8,1,10,8,1,雨時々曇,8,1,曇一時雨,8,1,0,0,8,1
2015/7/8,26.6,8,1,19.2,8,1,22.4,8,1,11,0,8,1,0.2,0,8,1,1.7,8,1,4.4,8,東北東,8,1,6.9,8,東北東,8,1,南,8,1,25,8,1,93,8,1,68,8,1,1012.1,8,1,1014.9,8,1,1013.7,0,8,1,10,8,1,曇後雨,8,1,雨,8,1,0.5,0,8,1
2015/7/9,20.4,8,1,18.6,8,1,19.4,8,1,11,0,8,1,0,0,8,1,2,8,1,4.2,8,北東,8,1,6.7,8,北東,8,1,北北東,8,1,21.8,8,1,97,8,1,90,8,1,1013.7,8,1,1016.5,8,1,1015.3,0,8,1,10,8,1,雨一時曇,8,1,曇時々雨,8,1,1,0,8,1
2015/7/10,28.9,8,1,17.6,8,1,23.2,8,1,0.5,0,8,1,9.1,0,8,1,2.1,8,1,5.3,8,南南東,8,1,7.8,8,南東,8,1,南南東,8,1,22.3,8,1,80,8,1,57,8,1,1012.3,8,1,1015.2,8,1,1012.9,0,8,1,5.8,8,1,晴一時曇,8,1,晴,8,1,0.5,0,8,1
2015/7/11,31.3,8,1,21.1,8,1,25.9,8,1,0,1,8,1,11.5,0,8,1,2.8,8,1,5.8,8,南,8,1,9,8,南,8,1,南,8,1,24.8,8,1,76,8,1,51,8,1,1009.8,8,1,1012.5,8,1,1010.5,0,8,1,2,8,1,晴一時曇,8,1,晴一時薄曇,8,1,0,1,8,1
2015/7/12,32,8,1,22.4,8,1,27.2,8,1,0,1,8,1,12.6,0,8,1,2.7,8,1,5.8,8,南東,8,1,9.4,8,南東,8,1,南,8,1,26.2,8,1,74,8,1,48,8,1,1006.9,8,1,1009.7,8,1,1007.9,0,8,1,5.8,8,1,晴時々薄曇,8,1,薄曇時々晴,8,1,0,1,8,1
2015/7/13,34.2,8,1,24.1,8,1,29.4,8,1,0,1,8,1,11.5,0,8,1,5,8,1,9.3,8,南南西,8,1,16.8,8,南南西,8,1,南南西,8,1,27.1,8,1,67,8,1,47,8,1,1003.5,8,1,1006.2,8,1,1003.9,0,8,1,9.5,8,1,薄曇,8,1,薄曇後晴,8,1,0,1,8,1
2015/7/14,34.3,8,1,26.7,8,1,29.9,8,1,0,1,8,1,13.3,0,8,1,6.8,8,1,10.3,8,南,8,1,17.6,8,南南西,8,1,南,8,1,25.2,8,1,61,8,1,42,8,1,1002.8,8,1,1005.5,8,1,1004.1,0,8,1,1.8,8,1,快晴,8,1,晴,8,1,0,1,8,1
2015/7/15,33.2,8,1,24.2,8,1,28.4,8,1,0,0,8,1,13,0,8,1,4.7,8,1,9.2,8,南,8,1,15.2,8,南南東,8,1,南,8,1,24.8,8,1,65,8,1,43,8,1,1005.6,8,1,1008.3,8,1,1006.5,0,8,1,5.5,8,1,晴,8,1,大雨時々曇,8,1,0,0,8,1
2015/7/16,28.9,8,1,23.6,8,1,26.4,8,1,63.5,0,8,1,0.2,0,8,1,4.8,8,1,9.5,8,南,8,1,17.4,8,南,8,1,南南東,8,1,30.8,8,1,90,8,1,77,8,1,1004.5,8,1,1007.2,8,1,1005.8,0,8,1,10,8,1,曇時々雨,8,1,曇一時雨,8,1,9,0,8,1
2015/7/17,30.4,8,1,22.8,8,1,26.7,8,1,14.5,0,8,1,1.1,0,8,1,5.3,8,1,9.7,8,南南西,8,1,17.3,8,南南西,8,1,南,8,1,28.9,8,1,83,8,1,60,8,1,1005.1,8,1,1007.8,8,1,1005.3,0,8,1,10,8,1,曇一時雨,8,1,薄曇時々晴,8,1,4,0,8,1
2015/7/18,29.9,8,1,25.6,8,1,27.2,8,1,0.5,0,8,1,2.7,0,8,1,5.5,8,1,8.5,8,南南西,8,1,14.7,8,南南西,8,1,南,8,1,27.6,8,1,77,8,1,58,8,1,1006.7,8,1,1009.5,8,1,1008.6,0,8,1,9.3,8,1,曇後雨,8,1,曇時々晴一時雨,8,1,0.5,0,8,1
2015/7/19,34.8,8,1,25,8,1,29.4,8,1,0,0,8,1,8.3,0,8,1,3.3,8,1,6,8,南,8,1,11,8,南南西,8,1,南,8,1,27.9,8,1,69,8,1,47,8,1,1009.1,8,1,1011.8,8,1,1010.4,0,8,1,6.5,8,1,晴後曇,8,1,曇一時晴,8,1,0,0,8,1
2015/7/20,33.5,8,1,25.8,8,1,28.8,8,1,0,0,8,1,6.7,0,8,1,2.4,8,1,6.4,8,南南東,8,1,8.8,8,南南東,8,1,南南東,8,1,29.5,8,1,75,8,1,59,8,1,1010.6,8,1,1013.3,8,1,1012.4,0,8,1,8,8,1,晴時々曇,8,1,晴一時曇,8,1,0,0,8,1
2015/7/21,34.9,8,1,25.4,8,1,29.4,8,1,0,1,8,1,13.2,0,8,1,3.8,8,1,7.5,8,南,8,1,12.4,8,南,8,1,南,8,1,26.2,8,1,65,8,1,43,8,1,1009.3,8,1,1012,8,1,1010.1,0,8,1,1.5,8,1,晴,8,1,快晴,8,1,0,1,8,1
2015/7/22,32.8,8,1,25.4,8,1,28.9,8,1,0,1,8,1,13.4,0,8,1,6.4,8,1,10.7,8,南南西,8,1,18.5,8,南西,8,1,南南西,8,1,23.9,8,1,61,8,1,45,8,1,1008.6,8,1,1011.3,8,1,1010.2,0,8,1,1.8,8,1,晴一時薄曇,8,1,雨時々曇,8,1,0,1,8,1
2015/7/23,30.4,8,1,24.7,8,1,27,8,1,4.5,0,8,1,2.7,0,8,1,4.5,8,1,8,8,南南西,8,1,14.1,8,南南西,8,1,南南西,8,1,28.2,8,1,80,8,1,62,8,1,1006.9,8,1,1009.7,8,1,1007.4,0,8,1,9.5,8,1,曇時々雨,8,1,曇,8,1,1,0,8,1
2015/7/24,33.9,8,1,25,8,1,28.1,8,1,7,0,8,1,5.2,0,8,1,2,8,1,4.4,8,南南東,8,1,7.5,8,北北東,8,1,南南東,8,1,31.1,8,1,83,8,1,56,8,1,1007.2,8,1,1010,8,1,1008.7,0,8,1,9,8,1,曇後一時雨、雷を伴う,8,1,晴一時曇,8,1,4,0,8,1
2015/7/25,33.1,8,1,24.7,8,1,28.6,8,1,0,1,8,1,8.4,0,8,1,2.2,8,1,5.3,8,南南東,8,1,7.3,8,南南東,8,1,南南東,8,1,31,8,1,80,8,1,59,8,1,1006.5,8,1,1009.3,8,1,1007.9,0,8,1,7,8,1,薄曇後一時晴,8,1,晴,8,1,0,1,8,1
2015/7/26,35.8,8,1,26,8,1,30.3,8,1,0,1,8,1,12.4,0,8,1,2.4,8,1,5.6,8,南南東,8,1,8.6,8,南南東,8,1,南南東,8,1,30.5,8,1,72,8,1,44,8,1,1007.3,8,1,1010,8,1,1008.8,0,8,1,5,8,1,薄曇時々晴,8,1,晴,8,1,0,1,8,1
2015/7/27,35,8,1,25.6,8,1,30.4,8,1,0,1,8,1,12.9,0,8,1,2.7,8,1,5.1,8,南東,8,1,8.2,8,南,8,1,南南東,8,1,29.4,8,1,69,8,1,52,8,1,1004.4,8,1,1007.1,8,1,1004.7,0,8,1,2.5,8,1,晴,8,1,晴後曇,8,1,0,1,8,1
2015/7/28,34.1,8,1,27.1,8,1,29.6,8,1,0,0,8,1,6.4,0,8,1,2.4,8,1,5.1,8,南南東,8,1,8,8,南南東,8,1,南南東,8,1,29.7,8,1,72,8,1,48,8,1,1003.1,8,1,1005.8,8,1,1004.4,0,8,1,9,8,1,曇後晴,8,1,曇時々晴,8,1,0,0,8,1
2015/7/29,32.5,8,1,27.1,8,1,29.4,8,1,0,1,8,1,3.2,0,8,1,2.6,8,1,5.8,8,南南東,8,1,9.1,8,南南東,8,1,南東,8,1,28.4,8,1,70,8,1,54,8,1,1004.8,8,1,1007.5,8,1,1006.4,0,8,1,10,8,1,曇時々晴,8,1,曇後一時晴,8,1,0,1,8,1
2015/7/30,34.3,8,1,26.5,8,1,29.1,8,1,0,0,8,1,3.6,0,8,1,2.2,8,1,4.8,8,南南東,8,1,7.3,8,南南東,8,1,南,8,1,30.1,8,1,75,8,1,45,8,1,1006,8,1,1008.7,8,1,1007.8,0,8,1,10,8,1,曇後一時雨、雷を伴う,8,1,晴一時曇,8,1,0,0,8,1
2015/7/31,35,8,1,25.9,8,1,30,8,1,0,1,8,1,10,0,8,1,2.7,8,1,5.2,8,南東,8,1,7.4,8,南南東,8,1,南南東,8,1,29.8,8,1,72,8,1,42,8,1,1006.7,8,1,1009.4,8,1,1008.1,0,8,1,3,8,1,晴,8,1,快晴,8,1,0,1,8,1
2015/8/1,35.3,8,1,26.6,8,1,30.5,8,1,0,1,8,1,8.9,0,8,1,2.6,8,1,5.1,8,南,8,1,8.5,8,南,8,1,南,8,1,32.4,8,1,76,8,1,50,8,1,1007.6,8,1,1010.3,8,1,1009.1,0,8,1,3,8,1,晴,8,1,晴一時曇,8,1,0,1,8,1
2015/8/2,35.1,8,1,26.3,8,1,30.2,8,1,0,0,8,1,9.6,0,8,1,2.6,8,1,5.6,8,南南東,8,1,9.3,8,南東,8,1,南南東,8,1,30.2,8,1,71,8,1,54,8,1,1009.2,8,1,1011.9,8,1,1010.5,0,8,1,3.5,8,1,晴,8,1,曇時々晴,8,1,0,0,8,1
2015/8/3,35,8,1,26.1,8,1,29.8,8,1,0,1,8,1,12,0,8,1,3.1,8,1,6.7,8,南,8,1,10.8,8,南,8,1,南,8,1,28.9,8,1,69,8,1,52,8,1,1008.7,8,1,1011.4,8,1,1009.8,0,8,1,2,8,1,晴,8,1,晴,8,1,0,1,8,1
2015/8/4,35.1,8,1,26.5,8,1,30,8,1,0,1,8,1,11.4,0,8,1,3.4,8,1,6.6,8,南南東,8,1,10.5,8,南南東,8,1,南,8,1,28.9,8,1,69,8,1,53,8,1,1007.4,8,1,1010.1,8,1,1008.8,0,8,1,2.3,8,1,晴,8,1,晴,8,1,0,1,8,1
2015/8/5,35.2,8,1,25.7,8,1,30.2,8,1,0,1,8,1,12.8,0,8,1,4.1,8,1,8.2,8,南南東,8,1,13.1,8,南南東,8,1,南,8,1,29.4,8,1,69,8,1,47,8,1,1007.4,8,1,1010.1,8,1,1008.9,0,8,1,0.3,8,1,快晴,8,1,快晴,8,1,0,1,8,1
