年月日,東京最高気温(℃),東京最高気温(℃)品質情報,東京最高気温(℃)均質番号,東京最低気温(℃),東京最低気温(℃)品質情報,東京最低気温(℃)均質番号,東京平均気温(℃),東京平均気温(℃)品質情報,東京平均気温(℃)均質番号,東京降水量の合計(mm),東京降水量の合計(mm)現象なし情報,東京降水量の合計(mm)品質情報,東京降水量の合計(mm)均質番号,東京日照時間(時間),東京日照時間(時間)現象なし情報,東京日照時間(時間)品質情報,東京日照時間(時間)均質番号,東京平均風速(m/s),東京平均風速(m/s)品質情報,東京平均風速(m/s)均質番号,東京最大風速(m/s),東京最大風速(m/s)品質情報,東京最大風速(m/s),東京最大風速(m/s)品質情報,東京最大風速(m/s)均質番号,東京最大瞬間風速(m/s),東京最大瞬間風速(m/s)品質情報,東京最大瞬間風速(m/s),東京最大瞬間風速(m/s)品質情報,東京最大瞬間風速(m/s)均質番号,東京最多風向(16方位),東京最多風向(16方位)品質情報,東京最多風向(16方位)均質番号,東京平均蒸気圧(hPa),東京平均蒸気圧(hPa)品質情報,東京平均蒸気圧(hPa)均質番号,東京平均湿度(％),東京平均湿度(％)品質情報,東京平均湿度(％)均質番号,東京最小相対湿度(％),東京最小相対湿度(％)品質情報,東京最小相対湿度(％)均質番号,東京平均現地気圧(hPa),東京平均現地気圧(hPa)品質情報,東京平均現地気圧(hPa)均質番号,東京平均海面気圧(hPa),東京平均海面気圧(hPa)品質情報,東京平均海面気圧(hPa)均質番号,東京最低海面気圧(hPa),東京最低海面気圧(hPa)現象なし情報,東京最低海面気圧(hPa)品質情報,東京最低海面気圧(hPa)均質番号,東京平均雲量(10分比),東京平均雲量(10分比)品質情報,東京平均雲量(10分比)均質番号,東京天気概況(昼：06時〜18時),東京天気概況(昼：06時〜18時)品質情報,東京天気概況(昼：06時〜18時)均質番号,東京天気概況(夜：18時〜翌日06時),東京天気概況(夜：18時〜翌日06時)品質情報,東京天気概況(夜：18時〜翌日06時)均質番号,東京10分間降水量の最大(mm),東京10分間降水量の最大(mm)現象なし情報,東京10分間降水量の最大(mm)品質情報,東京10分間降水量の最大(mm)均質番号
2015/10/18,23.9,8,1,15.8,8,1,18.8,8,1,0,1,8,1,5.7,0,8,1,1.8,8,1,3.3,8,北東,8,1,6,8,北北東,8,1,北北東,8,1,16.7,8,1,78,8,1,49,8,1,1014.2,8,1,1017.1,8,1,1014.9,0,8,1,5.8,8,1,晴一時曇,8,1,快晴,8,1,0,1,8,1
2015/10/19,24.3,8,1,14.6,8,1,19,8,1,0,1,8,1,9.9,0,8,1,2.2,8,1,5.1,8,東北東,8,1,8.2,8,東北東,8,1,東北東,8,1,14.8,8,1,70,8,1,37,8,1,1013.9,8,1,1016.7,8,1,1015.2,0,8,1,0,8,1,快晴,8,1,曇時々晴,8,1,0,1,8,1
2015/10/20,23.9,8,1,15.5,8,1,19,8,1,0,1,8,1,6.9,0,8,1,1.9,8,1,4.4,8,南南西,8,1,6.6,8,南南西,8,1,北西,8,1,16.3,8,1,75,8,1,46,8,1,1012.1,8,1,1015,8,1,1012.8,0,8,1,10,8,1,薄曇後一時晴,8,1,曇,8,1,0,1,8,1
2015/10/21,20.8,8,1,15.3,8,1,17.2,8,1,0,1,8,1,3.2,0,8,1,2.4,8,1,5.2,8,東北東,8,1,11.2,8,東北東,8,1,北東,8,1,13.9,8,1,71,8,1,46,8,1,1016.4,8,1,1019.3,8,1,1015.8,0,8,1,10,8,1,曇後時々晴,8,1,晴一時曇,8,1,0,1,8,1
2015/10/22,23.2,8,1,13.5,8,1,17.4,8,1,0,1,8,1,7.2,0,8,1,2.4,8,1,5.3,8,東北東,8,1,9.5,8,東北東,8,1,東北東,8,1,14.3,8,1,73,8,1,52,8,1,1015.8,8,1,1018.7,8,1,1016.9,0,8,1,4.8,8,1,晴後一時曇,8,1,曇一時晴,8,1,0,1,8,1
2015/10/23,21.3,8,1,15.7,8,1,17.9,8,1,0,0,8,1,0.8,0,8,1,2,8,1,3.9,8,南南東,8,1,6.9,8,東北東,8,1,北北西,8,1,14.5,8,1,71,8,1,57,8,1,1017.1,8,1,1020,8,1,1018.4,0,8,1,10,8,1,曇,8,1,曇時々晴,8,1,0,0,8,1
2015/10/24,23.9,8,1,15.2,8,1,19,8,1,0,1,8,1,7.6,0,8,1,2.3,8,1,8.1,8,北西,8,1,13.3,8,北北西,8,1,南,8,1,15.7,8,1,73,8,1,52,8,1,1009.7,8,1,1012.5,8,1,1008,0,8,1,4,8,1,晴一時曇,8,1,快晴,8,1,0,1,8,1
2015/10/25,19.9,8,1,13.1,8,1,16.1,8,1,0,1,8,1,10,0,8,1,5.7,8,1,9.3,8,北西,8,1,18.4,8,西北西,8,1,北北西,8,1,5.8,8,1,32,8,1,22,8,1,1012.8,8,1,1015.7,8,1,1008.4,0,8,1,0,8,1,快晴,8,1,快晴,8,1,0,1,8,1
2015/10/26,20.4,8,1,11.7,8,1,15.5,8,1,0,1,8,1,9.5,0,8,1,3.1,8,1,6.4,8,北西,8,1,11.8,8,北西,8,1,南,8,1,8.1,8,1,46,8,1,28,8,1,1018.1,8,1,1021,8,1,1019.4,0,8,1,1.8,8,1,晴後一時薄曇,8,1,晴一時曇,8,1,0,1,8,1
2015/10/27,24.9,8,1,10.3,8,1,18.3,8,1,0,1,8,1,9.4,0,8,1,4.1,8,1,9.2,8,南,8,1,15.3,8,南,8,1,南,8,1,14.2,8,1,67,8,1,43,8,1,1012.4,8,1,1015.3,8,1,1010.2,0,8,1,5.5,8,1,晴一時薄曇,8,1,曇時々晴,8,1,0,1,8,1
2015/10/28,26.1,8,1,16.1,8,1,20.8,8,1,0,0,8,1,7.6,0,8,1,2.7,8,1,5.4,8,南,8,1,9.7,8,北東,8,1,北西,8,1,15.7,8,1,66,8,1,39,8,1,1006.3,8,1,1009.1,8,1,1006.4,0,8,1,5.8,8,1,晴後一時曇,8,1,曇時々雨,8,1,0,0,8,1
2015/10/29,19.1,8,1,15.4,8,1,17.1,8,1,0,0,8,1,0.7,0,8,1,2.3,8,1,4.6,8,北北東,8,1,8.1,8,北北東,8,1,北北東,8,1,13.3,8,1,68,8,1,56,8,1,1013.6,8,1,1016.5,8,1,1013,0,8,1,8.3,8,1,曇後時々晴,8,1,曇時々晴,8,1,0,0,8,1
2015/10/30,21.6,8,1,14,8,1,17.1,8,1,0,0,8,1,6.1,0,8,1,2.3,8,1,4.4,8,西北西,8,1,6.9,8,北西,8,1,北西,8,1,11.6,8,1,60,8,1,38,8,1,1014.6,8,1,1017.5,8,1,1015.5,0,8,1,8.5,8,1,曇時々晴,8,1,薄曇,8,1,0,0,8,1
2015/10/31,16.6,8,1,11.8,8,1,14.4,8,1,0,1,8,1,1.1,0,8,1,2.6,8,1,4.8,8,北東,8,1,9,8,北北東,8,1,北東,8,1,10,8,1,61,8,1,50,8,1,1019.9,8,1,1022.8,8,1,1019.7,0,8,1,9.3,8,1,曇後一時晴,8,1,晴時々曇,8,1,0,1,8,1
2015/11/1,17.4,8,1,9.5,8,1,13.1,8,1,0,1,8,1,8.6,0,8,1,1.7,8,1,3,8,北東,8,1,5.3,8,北東,8,1,北,8,1,9.1,8,1,61,8,1,35,8,1,1023,8,1,1025.9,8,1,1024.7,0,8,1,6,8,1,薄曇時々晴,8,1,曇時々雨,8,1,0,1,8,1
2015/11/2,15.3,8,1,9.6,8,1,12.7,8,1,38,0,8,1,0,0,8,1,2.6,8,1,7.1,8,北西,8,1,10.4,8,北北西,8,1,北北西,8,1,13.3,8,1,90,8,1,63,8,1,1015,8,1,1017.9,8,1,1012.4,0,8,1,10,8,1,大雨時々曇,8,1,曇時々雨後一時晴,8,1,3,0,8,1
2015/11/3,21.3,8,1,12.3,8,1,16.2,8,1,0,0,8,1,8.7,0,8,1,2.6,8,1,6.4,8,北西,8,1,11.4,8,北西,8,1,北北西,8,1,11.1,8,1,63,8,1,31,8,1,1019.8,8,1,1022.6,8,1,1015.8,0,8,1,4,8,1,晴,8,1,晴一時曇,8,1,0,0,8,1
2015/11/4,20.1,8,1,9.6,8,1,14.4,8,1,0,1,8,1,9.8,0,8,1,2,8,1,4.4,8,南東,8,1,6.5,8,南東,8,1,北西,8,1,10.4,8,1,64,8,1,40,8,1,1028.3,8,1,1031.3,8,1,1029.8,0,8,1,0,8,1,快晴,8,1,快晴,8,1,0,1,8,1
2015/11/5,21.1,8,1,10.3,8,1,15.1,8,1,0,1,8,1,8.2,0,8,1,2,8,1,3.5,8,西北西,8,1,5.4,8,南南東,8,1,北北西,8,1,11.9,8,1,70,8,1,46,8,1,1024.7,8,1,1027.6,8,1,1024.9,0,8,1,3.8,8,1,晴,8,1,晴,8,1,0,1,8,1
2015/11/6,22.2,8,1,10.5,8,1,16.4,8,1,0,1,8,1,9.6,0,8,1,2,8,1,4.1,8,北北西,8,1,6.5,8,北北西,8,1,北,8,1,11.7,8,1,64,8,1,39,8,1,1022.2,8,1,1025.1,8,1,1023.1,0,8,1,0,8,1,快晴,8,1,晴時々曇,8,1,0,1,8,1
2015/11/7,20.9,8,1,13,8,1,16.5,8,1,0,0,8,1,2.1,0,8,1,2.3,8,1,4.6,8,東北東,8,1,7.9,8,東南東,8,1,東北東,8,1,13.8,8,1,74,8,1,59,8,1,1024.8,8,1,1027.7,8,1,1026.2,0,8,1,7.8,8,1,曇一時晴,8,1,曇,8,1,0,0,8,1
2015/11/8,17.9,8,1,14.2,8,1,15.2,8,1,14,0,8,1,0,0,8,1,1.5,8,1,4.2,8,南,8,1,8.8,8,南,8,1,北北西,8,1,16.1,8,1,93,8,1,79,8,1,1019.2,8,1,1022.1,8,1,1014.8,0,8,1,10,8,1,雨一時曇,8,1,雨時々曇,8,1,1,0,8,1
2015/11/9,22.9,8,1,14.9,8,1,18.2,8,1,1,0,8,1,0,0,8,1,2.3,8,1,5.9,8,南南西,8,1,13.2,8,南南東,8,1,北西,8,1,19.5,8,1,93,8,1,79,8,1,1007.9,8,1,1010.8,8,1,1008.5,0,8,1,10,8,1,曇一時雨,8,1,雨時々曇,8,1,0.5,0,8,1
2015/11/10,18.2,8,1,13.8,8,1,16.5,8,1,7.5,0,8,1,0,0,8,1,2.1,8,1,3.6,8,北北東,8,1,7,8,東北東,8,1,北東,8,1,17.6,8,1,94,8,1,79,8,1,1011.5,8,1,1014.4,8,1,1009.4,0,8,1,10,8,1,雨時々曇,8,1,曇時々雨,8,1,2.5,0,8,1
2015/11/11,18.4,8,1,12.5,8,1,14.9,8,1,0,0,8,1,6.1,0,8,1,2.2,8,1,4.7,8,東,8,1,8.2,8,東南東,8,1,北,8,1,9.8,8,1,58,8,1,41,8,1,1023.3,8,1,1026.2,8,1,1020.3,0,8,1,9.3,8,1,晴後曇,8,1,曇,8,1,0,0,8,1
2015/11/12,17.1,8,1,12,8,1,13.4,8,1,0,1,8,1,1.4,0,8,1,2.8,8,1,5,8,北北東,8,1,9,8,北北東,8,1,北北東,8,1,9.4,8,1,61,8,1,51,8,1,1028.6,8,1,1031.5,8,1,1030.5,0,8,1,10,8,1,曇一時晴,8,1,曇,8,1,0,1,8,1
2015/11/13,16.8,8,1,10,8,1,13.1,8,1,0,0,8,1,2,0,8,1,2.3,8,1,4,8,北西,8,1,7.6,8,北北東,8,1,北,8,1,10.4,8,1,69,8,1,54,8,1,1027.6,8,1,1030.5,8,1,1028.5,0,8,1,8.3,8,1,曇一時晴,8,1,曇一時雨,8,1,0,0,8,1
2015/11/14,14,8,1,12.2,8,1,13,8,1,17.5,0,8,1,0,0,8,1,2.5,8,1,5,8,北北西,8,1,8.5,8,北北西,8,1,北北西,8,1,13.8,8,1,92,8,1,82,8,1,1019.9,8,1,1022.8,8,1,1015,0,8,1,10,8,1,雨一時曇,8,1,雨,8,1,1.5,0,8,1
2015/11/15,20,8,1,13.6,8,1,16,8,1,8.5,0,8,1,2.3,0,8,1,1.8,8,1,4.3,8,北西,8,1,7.3,8,北西,8,1,西北西,8,1,16.3,8,1,90,8,1,55,8,1,1009.2,8,1,1012.1,8,1,1008.7,0,8,1,7,8,1,雨一時曇後晴,8,1,快晴,8,1,1,0,8,1
2015/11/16,21.2,5,1,12.2,8,1,17.2,8,1,0,0,8,1,6,0,5,1,2.4,5,1,5.9,5,南東),5,1,8.6,5,南東),5,1,南南東,8,1,14.1,8,1,72,8,1,57,5,1,1017.4,8,1,1020.3,8,1,1016.3,0,8,1,5.3,8,1,晴後曇,8,1,曇時々雨,8,1,0,0,8,1
2015/11/17,23.7,8,1,15.6,8,1,18.5,8,1,3,0,8,1,3.8,0,5,1,1.8,5,1,4,5,北西),5,1,7.1,5,南),5,1,北北西,8,1,17.2,8,1,82,8,1,51,8,1,1015.2,8,1,1018.1,8,1,1015.6,0,8,1,9.5,8,1,曇一時晴後時々雨,8,1,雨後曇時々晴,8,1,0.5,0,8,1
2015/11/18,20.8,8,1,14.4,8,1,16.7,8,1,13,0,8,1,2.5,0,8,1,2.2,8,1,4.7,8,東北東,8,1,8.2,8,北北東,8,1,北東,8,1,17.5,8,1,92,8,1,68,8,1,1013.3,8,1,1016.2,8,1,1010.7,0,8,1,10,8,1,曇後時々雨,8,1,雨後時々曇,8,1,1.5,0,8,1
2015/11/19,18.6,8,1,12,8,1,14.5,8,1,7,0,8,1,6,0,8,1,2.8,8,1,5,8,東北東,8,1,8.8,8,北東,8,1,東北東,8,1,12,8,1,73,8,1,52,8,1,1015.2,8,1,1018.1,8,1,1011,0,8,1,8.8,8,1,晴一時曇,8,1,曇一時晴,8,1,1,0,8,1
2015/11/20,15,8,1,11.4,8,1,13.7,8,1,0,0,8,1,0,0,8,1,1.7,8,1,3,8,北東,8,1,5.3,8,北東,8,1,北北西,8,1,11.9,8,1,76,8,1,61,8,1,1018,8,1,1020.9,8,1,1019.2,0,8,1,8.8,8,1,曇一時雨,8,1,晴一時曇,8,1,0,0,8,1
2015/11/21,20.8,8,1,10.1,8,1,15.5,8,1,0,1,8,1,6.1,0,8,1,2.3,8,1,5.9,8,北西,8,1,10.4,8,北西,8,1,北西,8,1,10.9,8,1,64,8,1,41,8,1,1020.5,8,1,1023.4,8,1,1020.2,0,8,1,5.8,8,1,晴後曇,8,1,曇,8,1,0,1,8,1
2015/11/22,15.2,8,1,11.7,8,1,13.1,8,1,0,1,8,1,0,0,8,1,2,8,1,3,8,北西,8,1,6.5,8,北北西,8,1,北北西,8,1,10.2,8,1,67,8,1,56,8,1,1025.8,8,1,1028.7,8,1,1027.5,0,8,1,10,8,1,曇,8,1,曇,8,1,0,1,8,1
2015/11/23,13.2,8,1,11,8,1,12.2,8,1,0.5,0,8,1,0,0,8,1,2.6,8,1,4.2,8,北北西,8,1,7.4,8,北西,8,1,北北西,8,1,12,8,1,84,8,1,70,8,1,1022.1,8,1,1025,8,1,1019.5,0,8,1,10,8,1,曇一時雨,8,1,雨後一時曇,8,1,0.5,0,8,1
2015/11/24,18.7,8,1,11.4,8,1,14.3,8,1,2,0,8,1,6.7,0,8,1,2.5,8,1,8.2,8,北北西,8,1,16.1,8,北北西,8,1,北,8,1,11.9,8,1,73,8,1,38,8,1,1011.9,8,1,1014.8,8,1,1010.7,0,8,1,5.3,8,1,薄曇後晴,8,1,晴後曇,8,1,0.5,0,8,1
2015/11/25,12,8,1,5.5,8,1,8.7,8,1,7,0,8,1,0,0,8,1,3,8,1,5.4,8,北西,8,1,10.1,8,北北東,8,1,北北東,8,1,8.3,8,1,75,8,1,45,8,1,1015.1,8,1,1018,8,1,1015.4,0,8,1,10,8,1,曇時々雨,8,1,雨一時曇,8,1,0.5,0,8,1
2015/11/26,11.5,8,1,5.4,8,1,8.7,8,1,20.5,0,8,1,0.1,0,8,1,2.9,8,1,5.9,8,北西,8,1,11,8,北西,8,1,北北西,8,1,10.3,8,1,91,8,1,77,8,1,1005.1,8,1,1008,8,1,1004.2,0,8,1,10,8,1,雨後曇,8,1,曇後晴,8,1,1.5,0,8,1
2015/11/27,14.7,8,1,6.2,8,1,9.9,8,1,0,1,8,1,9.2,0,8,1,2.7,8,1,6.9,8,西南西,8,1,14.1,8,西,8,1,北西,8,1,6.6,8,1,58,8,1,17,8,1,1006.8,8,1,1009.7,8,1,1003.7,0,8,1,0.3,8,1,快晴,8,1,快晴,8,1,0,1,8,1
2015/11/28,15.7,8,1,3.9,8,1,9.4,8,1,0,1,8,1,9.2,0,8,1,1.7,8,1,3.5,8,北西,8,1,5.9,8,北北西,8,1,南,8,1,6.3,8,1,55,8,1,23,8,1,1017.4,8,1,1020.4,8,1,1017.8,0,8,1,0,8,1,快晴,8,1,快晴,8,1,0,1,8,1
2015/11/29,14.5,8,1,6.1,8,1,10.4,8,1,0,1,8,1,7.1,0,8,1,2,8,1,3.8,8,北北西,8,1,6.5,8,北北東,8,1,北北西,8,1,7.2,8,1,58,8,1,34,8,1,1021.9,8,1,1024.9,8,1,1023.2,0,8,1,7.8,8,1,晴後薄曇,8,1,曇一時晴,8,1,0,1,8,1
2015/11/30,14.3,8,1,6.5,8,1,10,8,1,0,1,8,1,4.6,0,8,1,1.9,8,1,3.5,8,北西,8,1,5.3,8,北西,8,1,北西,8,1,8.4,8,1,69,8,1,53,8,1,1018.7,8,1,1021.6,8,1,1019.3,0,8,1,6.5,8,1,晴時々薄曇,8,1,快晴,8,1,0,1,8,1
2015/12/1,16.2,8,1,5.6,8,1,10.8,8,1,0,1,8,1,9,0,8,1,2,8,1,4.2,8,北西,8,1,7.9,8,北北東,8,1,北北西,8,1,7.6,8,1,62,8,1,35,8,1,1019.4,8,1,1022.3,8,1,1019.2,0,8,1,2.3,8,1,快晴,8,1,晴時々曇,8,1,0,1,8,1
2015/12/2,11.3,8,1,8,8,1,9.5,8,1,1,0,8,1,0,0,8,1,2,8,1,4.1,8,北北西,8,1,6.4,8,北西,8,1,北北西,8,1,8,8,1,68,8,1,50,8,1,1021.1,8,1,1024.1,8,1,1016.2,0,8,1,8,8,1,曇一時雨,8,1,曇時々雨,8,1,0.5,0,8,1
2015/12/3,13.5,8,1,8.5,8,1,10.5,8,1,1.5,0,8,1,0.2,0,8,1,1.7,8,1,4.7,8,北西,8,1,7.4,8,北西,8,1,北西,8,1,11.2,8,1,88,8,1,52,8,1,1000.8,8,1,1003.7,8,1,997.7,0,8,1,9,8,1,曇時々雨,8,1,晴一時曇,8,1,0.5,0,8,1
2015/12/4,14.2,8,1,5.4,8,1,9.9,8,1,0,1,8,1,9,0,8,1,4.2,8,1,8.1,8,南南西,8,1,15.2,8,南南西,8,1,南南西,8,1,5.1,8,1,43,8,1,27,8,1,1002.3,8,1,1005.3,8,1,1000.7,0,8,1,0.3,8,1,快晴,8,1,快晴,8,1,0,1,8,1
2015/12/5,16.1,8,1,4.4,8,1,9.8,8,1,0,1,8,1,9,0,8,1,1.7,8,1,5.1,8,南南東,8,1,7.8,8,南南東,8,1,南南西,8,1,6.6,8,1,56,8,1,28,8,1,1010.3,8,1,1013.2,8,1,1010.2,0,8,1,1,8,1,晴,8,1,晴後一時薄曇,8,1,0,1,8,1
2015/12/6,13.1,8,1,6.8,8,1,10.6,8,1,0,1,8,1,4.7,0,8,1,2.6,8,1,6,8,北西,8,1,10.5,8,北北西,8,1,北北西,8,1,5.4,8,1,43,8,1,31,8,1,1019.7,8,1,1022.7,8,1,1016.7,0,8,1,9.3,8,1,曇一時晴,8,1,曇後一時晴,8,1,0,1,8,1
2015/12/7,12.6,8,1,5.7,8,1,9.2,8,1,0,1,8,1,7.5,0,8,1,2.2,8,1,4,8,東北東,8,1,7,8,東北東,8,1,東北東,8,1,6,8,1,51,8,1,35,8,1,1024,8,1,1027,8,1,1025.3,0,8,1,7.5,8,1,晴後一時薄曇,8,1,曇時々晴,8,1,0,1,8,1
2015/12/8,11.3,8,1,5.7,8,1,8,8,1,0,0,8,1,2.3,0,8,1,2.4,8,1,4,8,北東,8,1,6.9,8,北東,8,1,北北西,8,1,6.4,8,1,60,8,1,42,8,1,1025.6,8,1,1028.6,8,1,1026.5,0,8,1,5.3,8,1,曇後晴,8,1,快晴,8,1,0,0,8,1
2015/12/9,12.7,8,1,2.8,8,1,7.5,8,1,0,1,8,1,8.7,0,8,1,1.9,8,1,3.3,8,南南東,8,1,5.3,8,南東,8,1,北西,8,1,6.5,8,1,64,8,1,39,8,1,1029.9,8,1,1032.9,8,1,1031,0,8,1,2.5,8,1,晴後一時薄曇,8,1,晴後一時薄曇,8,1,0,1,8,1
2015/12/10,12.8,8,1,4.7,8,1,8.8,8,1,5.5,0,8,1,2.3,0,8,1,1.5,8,1,3.1,8,北北西,8,1,6.2,8,北西,8,1,北西,8,1,7.8,8,1,69,8,1,47,8,1,1024.2,8,1,1027.2,8,1,1017.4,0,8,1,6.8,8,1,曇一時晴,8,1,雨一時曇,8,1,1.5,0,8,1
2015/12/11,24.1,8,1,6.9,8,1,14.7,8,1,64,0,8,1,4.9,0,8,1,4.6,8,1,11,8,南南西,8,1,22,8,南西,8,1,北西,8,1,12.1,8,1,74,8,1,45,8,1,998.4,8,1,1001.3,8,1,989.2,0,8,1,7.3,8,1,大雨後晴時々曇,8,1,曇一時晴,8,1,4.5,0,8,1
2015/12/12,15.6,8,1,10.1,8,1,12.6,8,1,0,1,8,1,5.1,0,8,1,2.7,8,1,5.6,8,北北東,8,1,12,8,北北西,8,1,東北東,8,1,7.8,8,1,54,8,1,40,8,1,1017.2,8,1,1020.2,8,1,1009.1,0,8,1,8.3,8,1,晴一時曇,8,1,曇時々晴,8,1,0,1,8,1
2015/12/13,11,8,1,9.5,8,1,10.2,8,1,1.5,0,8,1,0,0,8,1,2.3,8,1,4.5,8,北北西,8,1,6.8,8,北西,8,1,北北西,8,1,10.1,8,1,81,8,1,64,8,1,1017.5,8,1,1020.5,8,1,1018.6,0,8,1,10,8,1,雨後一時曇,8,1,曇一時雨,8,1,0.5,0,8,1
2015/12/14,13.9,8,1,10.2,8,1,11.6,8,1,0,0,8,1,0.8,0,8,1,2.5,8,1,4.3,8,北北東,8,1,8.1,8,北東,8,1,北北東,8,1,10.3,8,1,76,8,1,63,8,1,1018.1,8,1,1021,8,1,1019.3,0,8,1,10,8,1,曇,8,1,曇,8,1,0,0,8,1
2015/12/15,14.9,8,1,9.6,8,1,11.5,8,1,0,1,8,1,0.4,0,8,1,1.7,8,1,3.6,8,北北西,8,1,5.9,8,北北西,8,1,北北西,8,1,9.7,8,1,72,8,1,57,8,1,1013.2,8,1,1016.2,8,1,1010.5,0,8,1,9.8,8,1,曇時々晴,8,1,晴一時曇,8,1,0,1,8,1
2015/12/16,17.4,8,1,8,8,1,12.9,8,1,0,0,8,1,8.3,0,8,1,1.8,8,1,4.4,8,東北東,8,1,7.9,8,東北東,8,1,北北東,8,1,11,8,1,75,8,1,56,8,1,1003.6,8,1,1006.5,8,1,1003,0,8,1,2.5,8,1,晴後一時曇,8,1,曇後一時晴,8,1,0,0,8,1
2015/12/17,13.4,8,1,6.2,8,1,10.1,8,1,0,0,8,1,1.4,0,8,1,3.2,8,1,7.2,8,北西,8,1,14.6,8,北西,8,1,北西,8,1,5.4,8,1,43,8,1,31,8,1,1007.8,8,1,1010.8,8,1,1005.1,0,8,1,9.8,8,1,曇一時晴,8,1,晴一時曇,8,1,0,0,8,1
2015/12/18,11.8,8,1,3.2,8,1,7.8,8,1,0,1,8,1,8.9,0,8,1,3.2,8,1,6.3,8,北西,8,1,11.2,8,北西,8,1,北西,8,1,4.2,8,1,41,8,1,26,8,1,1019.7,8,1,1022.7,8,1,1018,0,8,1,2,8,1,快晴,8,1,晴時々曇,8,1,0,1,8,1
2015/12/19,12.1,8,1,3.1,8,1,7.1,8,1,0,1,8,1,9,0,8,1,3.3,8,1,7.2,8,北北西,8,1,13.8,8,北西,8,1,北西,8,1,4.3,8,1,44,8,1,29,8,1,1023.6,8,1,1026.6,8,1,1022.5,0,8,1,0,8,1,快晴,8,1,快晴,8,1,0,1,8,1
2015/12/20,11.1,8,1,2.1,8,1,6.9,8,1,0,0,8,1,8.9,0,8,1,1.7,8,1,3.1,8,北西,8,1,5.9,8,北,8,1,北北西,8,1,4.7,8,1,47,8,1,27,8,1,1027.3,8,1,1030.3,8,1,1027.1,0,8,1,2.5,8,1,快晴,8,1,曇,8,1,0,0,8,1
2015/12/21,13.3,8,1,5.6,8,1,8.8,8,1,0,1,8,1,1.5,0,8,1,1.6,8,1,3.4,8,北北西,8,1,5.2,8,北西,8,1,北北西,8,1,5.9,8,1,52,8,1,38,8,1,1018.5,8,1,1021.5,8,1,1017.7,0,8,1,7,8,1,曇時々晴,8,1,快晴,8,1,0,1,8,1
2015/12/22,15.9,8,1,7.3,8,1,11,8,1,0,1,8,1,8.9,0,8,1,3.4,8,1,6.6,8,北西,8,1,12.7,8,北西,8,1,北北西,8,1,5.4,8,1,42,8,1,30,8,1,1021.5,8,1,1024.5,8,1,1019.7,0,8,1,2.3,8,1,晴後一時曇,8,1,曇時々晴,8,1,0,1,8,1
2015/12/23,8.6,8,1,5.5,8,1,6.8,8,1,4,0,8,1,0,0,8,1,2.4,8,1,4.2,8,北西,8,1,6.8,8,北西,8,1,北北西,8,1,6.2,8,1,63,8,1,42,8,1,1023.2,8,1,1026.2,8,1,1018.7,0,8,1,9.5,8,1,曇後時々雨,8,1,雨一時曇,8,1,1,0,8,1
2015/12/24,15.4,8,1,5.5,8,1,10.3,8,1,5,0,8,1,3.9,0,8,1,2.3,8,1,4.4,8,南東,8,1,7.1,8,東南東,8,1,北北西,8,1,10.1,8,1,82,8,1,62,8,1,1009.8,8,1,1012.7,8,1,1009.2,0,8,1,10,8,1,曇後時々晴,8,1,曇後一時晴,8,1,0.5,0,8,1
2015/12/25,15,8,1,7.6,8,1,10.9,8,1,0,0,8,1,6.5,0,8,1,3.2,8,1,7.1,8,北北西,8,1,14.7,8,北北西,8,1,北北西,8,1,7.5,8,1,58,8,1,31,8,1,1005.1,8,1,1008,8,1,1005.4,0,8,1,7.8,8,1,薄曇後晴,8,1,曇一時晴,8,1,0,0,8,1
2015/12/26,12.5,8,1,5.8,8,1,8.5,8,1,0,1,8,1,7.6,0,8,1,2.3,8,1,4.3,8,南西,8,1,8.7,8,北北西,8,1,南南西,8,1,5.2,8,1,47,8,1,38,8,1,1009.2,8,1,1012.1,8,1,1010.5,0,8,1,3.3,8,1,晴一時曇,8,1,快晴,8,1,0,1,8,1
2015/12/27,10.5,8,1,3.7,8,1,7.3,8,1,0,1,8,1,3.7,0,8,1,3.3,8,1,6,8,北西,8,1,10.7,8,北西,8,1,北北西,8,1,4.3,8,1,42,8,1,27,8,1,1013.9,8,1,1016.9,8,1,1011,0,8,1,4.8,8,1,晴後曇,8,1,晴一時曇,8,1,0,1,8,1
2015/12/28,10.6,8,1,2.6,8,1,6,8,1,0,1,8,1,7.9,0,8,1,2.4,8,1,4.7,8,北北西,8,1,8.4,8,北北西,8,1,北西,8,1,3.4,8,1,37,8,1,24,8,1,1018.4,8,1,1021.4,8,1,1019.4,0,8,1,4,8,1,晴,8,1,晴,8,1,0,1,8,1
2015/12/29,11.5,8,1,1.9,8,1,6.3,8,1,0,1,8,1,8.8,0,8,1,2.5,8,1,4.9,8,北西,8,1,9.8,8,北北西,8,1,北西,8,1,3.7,8,1,39,8,1,22,8,1,1019.7,8,1,1022.7,8,1,1019.1,0,8,1,0,8,1,快晴,8,1,晴後一時曇,8,1,0,1,8,1
2015/12/30,11,8,1,4,8,1,7.2,8,1,0,0,8,1,7.6,0,8,1,2.3,8,1,4.5,8,北西,8,1,7.4,8,北西,8,1,北北西,8,1,4.1,8,1,40,8,1,30,8,1,1023,8,1,1026,8,1,1024.9,0,8,1,6.3,8,1,晴一時曇,8,1,晴時々曇,8,1,0,0,8,1
2015/12/31,11,8,1,3.2,8,1,6.6,8,1,0,1,8,1,5.2,0,8,1,2,8,1,3.4,8,北北西,8,1,6,8,北北西,8,1,北北西,8,1,6.1,8,1,62,8,1,43,8,1,1019.5,8,1,1022.5,8,1,1019.5,0,8,1,6,8,1,晴一時曇,8,1,快晴,8,1,0,1,8,1
